"id_hogar";"año";"mes";"consumo_kwh";"tipo_vivienda";"tipo_energia";"factura_mensual";"provincia";"comunidad_autonoma";"tamaño_vivienda_m2";"num_habitantes";"aislamiento_vivienda";"uso_energia_renovable";"precio_energia_eur_kwh";"tipo_equipos_electronicos";"estacion";"modo_facturacion";"consumo_promedio_historico";"vivienda_alquiler_propiedad";"años_vivienda_ocupada";"temperatura_media_mensual";"id_provincia";"id_comunidad";"id_tipo_vivienda";"id_tipo_energia"
"Hogar_63";2021;"Septiembre";305.0;"Apartamento";"Gas";87.0;"Zaragoza";"Aragón";95;4;"Deficiente";"No";0.222;"Aire acondicionado";"Primavera";"Tarifa variable";291.0;"Propiedad";19;15.0;9;8;2;2
"Hogar_64";2022;"Agosto";187.0;"Casa";"Gas";148.0;"Bilbao";"País Vasco";69;4;"Bueno";"No";0.231;"Calefacción eléctrica";"Otoño";"Tarifa variable";251.0;"Propiedad";13;16.0;1;1;1;2
"Hogar_65";2021;"Septiembre";390.0;"Casa";"Gas";81.0;"Murcia";"Región de Murcia";148;1;"Deficiente";"Sí";0.188;"Aire acondicionado";"Verano";"Tarifa fija";236.0;"Alquiler";11;18.0;5;5;1;2
"Hogar_66";2021;"Septiembre";259.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";44;2;"Bueno";"Sí";0.148;"Electrodomésticos";"Verano";"Tarifa fija";207.0;"Propiedad";15;16.0;8;7;2;1
"Hogar_67";2021;"Junio";284.0;"Apartamento";"Eléctrica";74.0;"Bilbao";"País Vasco";72;2;"Regular";"No";0.274;"Electrodomésticos";"Primavera";"Tarifa variable";243.0;"Alquiler";10;16.0;1;1;2;1
"Hogar_68";2021;"Noviembre";310.0;"Casa";"Gas";52.0;"Sevilla";"Andalucía";104;4;"Regular";"No";0.225;"Calefacción eléctrica";"Primavera";"Tarifa variable";297.0;"Alquiler";9;20.0;2;2;1;2
"Hogar_69";2022;"Marzo";124.0;"Casa";"Eléctrica";82.0;"Valencia";"Comunidad Valenciana";57;1;"Regular";"Sí";0.204;"Calefacción eléctrica";"Verano";"Tarifa variable";332.0;"Alquiler";9;20.0;4;4;1;1
"Hogar_70";2022;"Diciembre";455.0;"Apartamento";"Gas";117.0;"Sevilla";"Andalucía";135;2;"Bueno";"Sí";0.247;"Calefacción eléctrica";"Otoño";"Tarifa fija";317.0;"Alquiler";1;22.0;2;2;2;2
"Hogar_71";2022;"Noviembre";416.0;"Casa";"Gas";110.0;"Barcelona";"Cataluña";88;1;"Regular";"Sí";0.121;"Aire acondicionado";"Otoño";"Tarifa fija";268.0;"Propiedad";17;13.0;10;9;1;2
"Hogar_72";2022;"Octubre";131.0;"Casa";"Gas";96.0;"Murcia";"Región de Murcia";50;1;"Bueno";"Sí";0.164;"Calefacción eléctrica";"Otoño";"Tarifa variable";358.0;"Propiedad";12;19.0;5;5;1;2
"Hogar_73";2022;"Marzo";261.0;"Apartamento";"Eléctrica";65.0;"Zaragoza";"Aragón";124;1;"Deficiente";"No";0.156;"Calefacción eléctrica";"Primavera";"Tarifa fija";244.0;"Propiedad";10;18.0;9;8;2;1
"Hogar_74";2022;"Octubre";368.0;"Apartamento";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";65;5;"Bueno";"Sí";0.187;"Electrodomésticos";"Invierno";"Tarifa variable";336.0;"Propiedad";5;15.0;4;4;2;1
"Hogar_75";2022;"Junio";115.0;"Apartamento";"Gas";108.0;"Valencia";"Comunidad Valenciana";102;1;"Deficiente";"Sí";0.168;"Electrodomésticos";"Invierno";"Tarifa variable";231.0;"Alquiler";18;17.0;4;4;2;2
"Hogar_76";2021;"Octubre";413.0;"Apartamento";"Eléctrica";128.0;"Barcelona";"Cataluña";128;5;"Bueno";"No";0.178;"Calefacción eléctrica";"Invierno";"Tarifa variable";232.0;"Alquiler";15;14.0;10;9;2;1
"Hogar_77";2021;"Abril";203.0;"Casa";"Gas";120.0;"Barcelona";"Cataluña";125;4;"Deficiente";"Sí";0.286;"Calefacción eléctrica";"Invierno";"Tarifa fija";325.0;"Alquiler";6;12.0;10;9;1;2
"Hogar_78";2022;"Junio";342.0;"Apartamento";"Eléctrica";85.0;"Sevilla";"Andalucía";98;2;"Regular";"Sí";0.197;"Electrodomésticos";"Invierno";"Tarifa variable";266.0;"Propiedad";7;13.0;2;2;2;1
"Hogar_79";2021;"Febrero";441.0;"Apartamento";"Gas";63.0;"Las Palmas";"Canarias";66;2;"Deficiente";"Sí";0.227;"Calefacción eléctrica";"Primavera";"Tarifa variable";229.0;"Alquiler";17;11.0;6;6;2;2
"Hogar_80";2022;"Septiembre";121.0;"Casa";"Eléctrica";138.0;"Valencia";"Comunidad Valenciana";88;2;"Regular";"No";0.243;"Aire acondicionado";"Primavera";"Tarifa fija";313.0;"Alquiler";6;20.0;4;4;1;1
"Hogar_81";2022;"Octubre";344.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";116;2;"Regular";"Sí";0.233;"Aire acondicionado";"Invierno";"Tarifa variable";228.0;"Alquiler";8;19.0;4;4;2;2
"Hogar_82";2021;"Abril";191.0;"Casa";"Gas";184.0;"Barcelona";"Cataluña";72;2;"Deficiente";"No";0.137;"Aire acondicionado";"Primavera";"Tarifa fija";330.0;"Alquiler";12;24.0;10;9;1;2
"Hogar_83";2021;"Octubre";466.0;"Apartamento";"Gas";58.0;"Málaga";"Andalucía";137;2;"Bueno";"No";0.287;"Calefacción eléctrica";"Primavera";"Tarifa variable";384.0;"Propiedad";14;20.0;7;2;2;2
"Hogar_84";2022;"Mayo";308.0;"Casa";"Eléctrica";65.0;"Barcelona";"Cataluña";144;2;"Bueno";"Sí";0.125;"Electrodomésticos";"Invierno";"Tarifa fija";229.0;"Alquiler";12;10.0;10;9;1;1
"Hogar_85";2021;"Noviembre";396.0;"Apartamento";"Eléctrica";58.0;"Zaragoza";"Aragón";138;4;"Bueno";"Sí";0.263;"Calefacción eléctrica";"Otoño";"Tarifa variable";336.0;"Alquiler";10;23.0;9;8;2;1
"Hogar_86";2021;"Noviembre";207.0;"Apartamento";"Eléctrica";170.0;"Madrid";"Comunidad de Madrid";40;1;"Bueno";"Sí";0.24;"Calefacción eléctrica";"Primavera";"Tarifa variable";353.0;"Propiedad";15;22.0;8;7;2;1
"Hogar_87";2021;"Agosto";148.0;"Casa";"Gas";61.0;"Sevilla";"Andalucía";60;3;"Bueno";"Sí";0.11;"Electrodomésticos";"Otoño";"Tarifa variable";329.0;"Propiedad";7;16.0;2;2;1;2
"Hogar_88";2021;"Septiembre";321.0;"Casa";"Eléctrica";72.0;"Zaragoza";"Aragón";94;5;"Regular";"No";0.129;"Electrodomésticos";"Primavera";"Tarifa variable";261.0;"Propiedad";9;18.0;9;8;1;1
"Hogar_89";2022;"Mayo";324.0;"Apartamento";"Gas";147.0;"Valencia";"Comunidad Valenciana";45;3;"Bueno";"Sí";0.214;"Electrodomésticos";"Primavera";"Tarifa variable";202.0;"Alquiler";10;24.0;4;4;2;2
"Hogar_90";2021;"Agosto";215.0;"Apartamento";"Gas";79.0;"Sevilla";"Andalucía";131;3;"Regular";"Sí";0.186;"Aire acondicionado";"Invierno";"Tarifa fija";373.0;"Alquiler";10;17.0;2;2;2;2
"Hogar_91";2022;"Abril";167.0;"Apartamento";"Eléctrica";144.0;"Málaga";"Andalucía";120;1;"Regular";"Sí";0.186;"Calefacción eléctrica";"Primavera";"Tarifa fija";267.0;"Alquiler";16;23.0;7;2;2;1
"Hogar_92";2021;"Enero";354.0;"Apartamento";"Eléctrica";129.0;"Barcelona";"Cataluña";108;1;"Regular";"No";0.272;"Electrodomésticos";"Verano";"Tarifa variable";224.0;"Alquiler";7;11.0;10;9;2;1
"Hogar_93";2021;"Marzo";333.0;"Apartamento";"Gas";114.0;"Las Palmas";"Canarias";134;1;"Deficiente";"Sí";0.102;"Calefacción eléctrica";"Verano";"Tarifa variable";378.0;"Propiedad";5;12.0;6;6;2;2
"Hogar_94";2021;"Agosto";164.0;"Apartamento";"Gas";95.0;"Valencia";"Comunidad Valenciana";44;2;"Deficiente";"Sí";0.194;"Aire acondicionado";"Invierno";"Tarifa variable";340.0;"Alquiler";3;16.0;4;4;2;2
"Hogar_95";2021;"Octubre";332.0;"Apartamento";"Eléctrica";172.0;"Palma";"Islas Baleares";141;4;"Regular";"No";0.163;"Aire acondicionado";"Otoño";"Tarifa fija";243.0;"Alquiler";18;18.0;3;3;2;1
"Hogar_96";2022;"Septiembre";429.0;"Apartamento";"Eléctrica";154.0;"Murcia";"Región de Murcia";42;2;"Deficiente";"No";0.136;"Electrodomésticos";"Otoño";"Tarifa fija";362.0;"Propiedad";11;22.0;5;5;2;1
"Hogar_97";2021;"Noviembre";208.0;"Casa";"Gas";141.0;"Málaga";"Andalucía";92;4;"Bueno";"Sí";0.289;"Electrodomésticos";"Otoño";"Tarifa variable";254.0;"Propiedad";15;24.0;7;2;1;2
"Hogar_98";2021;"Febrero";177.0;"Casa";"Gas";88.0;"Madrid";"Comunidad de Madrid";62;4;"Bueno";"Sí";0.137;"Calefacción eléctrica";"Verano";"Tarifa fija";336.0;"Propiedad";5;15.0;8;7;1;2
"Hogar_99";2021;"Junio";107.0;"Casa";"Gas";132.0;"Las Palmas";"Canarias";140;3;"Regular";"Sí";0.119;"Electrodomésticos";"Otoño";"Tarifa variable";329.0;"Alquiler";12;10.0;6;6;1;2
"Hogar_100";2021;"Julio";384.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";92;3;"Bueno";"Sí";0.284;"Calefacción eléctrica";"Otoño";"Tarifa variable";388.0;"Alquiler";4;22.0;8;7;2;1
"Hogar_1";2022;"Febrero";206.0;"Casa";"Eléctrica";182.0;"Bilbao";"País Vasco";76;4;"Regular";"Sí";0.162;"Electrodomésticos";"Invierno";"Tarifa variable";240.0;"Alquiler";15;19.0;1;1;1;1
"Hogar_2";2021;"Julio";199.0;"Casa";"Gas";87.0;"Sevilla";"Andalucía";113;4;"Regular";"No";0.257;"Calefacción eléctrica";"Otoño";"Tarifa fija";371.0;"Alquiler";9;12.0;2;2;1;2
"Hogar_3";2021;"Febrero";219.0;"Apartamento";"Eléctrica";65.0;"Palma";"Islas Baleares";113;2;"Bueno";"No";0.298;"Calefacción eléctrica";"Verano";"Tarifa variable";263.0;"Alquiler";7;17.0;3;3;2;1
"Hogar_4";2021;"Julio";194.0;"Apartamento";"Eléctrica";197.0;"Sevilla";"Andalucía";122;2;"Deficiente";"Sí";0.221;"Calefacción eléctrica";"Verano";"Tarifa variable";230.0;"Propiedad";10;21.0;2;2;2;1
"Hogar_5";2022;"Septiembre";408.0;"Apartamento";"Eléctrica";186.0;"Sevilla";"Andalucía";56;3;"Bueno";"Sí";0.111;"Calefacción eléctrica";"Verano";"Tarifa variable";246.0;"Propiedad";13;21.0;2;2;2;1
"Hogar_6";2022;"Noviembre";483.0;"Apartamento";"Gas";121.0;"Valencia";"Comunidad Valenciana";124;1;"Bueno";"No";0.193;"Aire acondicionado";"Invierno";"Tarifa fija";329.0;"Alquiler";8;17.0;4;4;2;2
"Hogar_7";2022;"Abril";128.0;"Apartamento";"Gas";74.0;"Valencia";"Comunidad Valenciana";117;4;"Regular";"Sí";0.13;"Calefacción eléctrica";"Invierno";"Tarifa fija";295.0;"Alquiler";12;14.0;4;4;2;2
"Hogar_8";2022;"Septiembre";197.0;"Casa";"Eléctrica";145.0;"Murcia";"Región de Murcia";112;2;"Regular";"Sí";0.174;"Electrodomésticos";"Primavera";"Tarifa fija";276.0;"Alquiler";19;24.0;5;5;1;1
"Hogar_9";2022;"Junio";471.0;"Apartamento";"Gas";57.0;"Palma";"Islas Baleares";149;3;"Regular";"Sí";0.178;"Aire acondicionado";"Otoño";"Tarifa variable";309.0;"Alquiler";1;19.0;3;3;2;2
"Hogar_10";2022;"Julio";377.0;"Apartamento";"Eléctrica";179.0;"Las Palmas";"Canarias";40;2;"Regular";"Sí";0.267;"Aire acondicionado";"Invierno";"Tarifa fija";268.0;"Alquiler";16;16.0;6;6;2;1
"Hogar_11";2022;"Mayo";336.0;"Apartamento";"Gas";122.0;"Málaga";"Andalucía";90;4;"Deficiente";"Sí";0.102;"Calefacción eléctrica";"Verano";"Tarifa variable";257.0;"Propiedad";17;14.0;7;2;2;2
"Hogar_12";2021;"Junio";138.0;"Casa";"Eléctrica";115.0;"Palma";"Islas Baleares";84;4;"Deficiente";"No";0.211;"Aire acondicionado";"Verano";"Tarifa fija";305.0;"Propiedad";18;20.0;3;3;1;1
"Hogar_13";2022;"Abril";121.0;"Apartamento";"Eléctrica";150.0;"Madrid";"Comunidad de Madrid";116;5;"Deficiente";"Sí";0.247;"Calefacción eléctrica";"Invierno";"Tarifa variable";243.0;"Propiedad";11;13.0;8;7;2;1
"Hogar_14";2021;"Julio";168.0;"Casa";"Gas";149.0;"Bilbao";"País Vasco";43;1;"Regular";"Sí";0.103;"Electrodomésticos";"Invierno";"Tarifa fija";273.0;"Alquiler";18;12.0;1;1;1;2
"Hogar_15";2022;"Noviembre";328.0;"Casa";"Gas";139.0;"Sevilla";"Andalucía";101;5;"Regular";"Sí";0.273;"Calefacción eléctrica";"Invierno";"Tarifa variable";255.0;"Alquiler";7;17.0;2;2;1;2
"Hogar_16";2021;"Noviembre";203.0;"Apartamento";"Gas";186.0;"Zaragoza";"Aragón";104;3;"Regular";"No";0.156;"Aire acondicionado";"Primavera";"Tarifa fija";370.0;"Propiedad";18;14.0;9;8;2;2
"Hogar_17";2022;"Mayo";418.0;"Apartamento";"Eléctrica";187.0;"Valencia";"Comunidad Valenciana";143;2;"Deficiente";"No";0.26;"Electrodomésticos";"Verano";"Tarifa fija";326.0;"Propiedad";8;19.0;4;4;2;1
"Hogar_18";2021;"Septiembre";418.0;"Apartamento";"Gas";71.0;"Valencia";"Comunidad Valenciana";71;3;"Regular";"No";0.132;"Calefacción eléctrica";"Primavera";"Tarifa fija";361.0;"Alquiler";6;11.0;4;4;2;2
"Hogar_19";2022;"Noviembre";312.0;"Casa";"Eléctrica";54.0;"Madrid";"Comunidad de Madrid";73;4;"Bueno";"No";0.182;"Electrodomésticos";"Primavera";"Tarifa variable";229.0;"Propiedad";7;19.0;8;7;1;1
"Hogar_20";2021;"Noviembre";339.0;"Casa";"Gas";170.0;"Murcia";"Región de Murcia";131;5;"Bueno";"Sí";0.214;"Electrodomésticos";"Otoño";"Tarifa fija";270.0;"Propiedad";10;14.0;5;5;1;2
"Hogar_21";2021;"Abril";339.0;"Casa";"Gas";-1.0;"Palma";"Islas Baleares";134;5;"Regular";"No";0.225;"Aire acondicionado";"Verano";"Tarifa fija";397.0;"Alquiler";11;10.0;3;3;1;2
"Hogar_22";2022;"Mayo";258.0;"Apartamento";"Eléctrica";-1.0;"Bilbao";"País Vasco";111;5;"Bueno";"Sí";0.18;"Electrodomésticos";"Verano";"Tarifa fija";317.0;"Propiedad";13;11.0;1;1;2;1
"Hogar_23";2022;"Noviembre";125.0;"Casa";"Gas";-1.0;"Murcia";"Región de Murcia";78;3;"Bueno";"Sí";0.128;"Aire acondicionado";"Invierno";"Tarifa fija";254.0;"Propiedad";9;24.0;5;5;1;2
"Hogar_24";2022;"Enero";218.0;"Casa";"Gas";-1.0;"Madrid";"Comunidad de Madrid";65;4;"Deficiente";"No";0.197;"Electrodomésticos";"Invierno";"Tarifa variable";266.0;"Propiedad";7;23.0;8;7;1;2
"Hogar_25";2021;"Diciembre";479.0;"Casa";"Gas";-1.0;"Valencia";"Comunidad Valenciana";73;2;"Regular";"No";0.104;"Calefacción eléctrica";"Otoño";"Tarifa fija";340.0;"Alquiler";9;13.0;4;4;1;2
"Hogar_26";2021;"Agosto";449.0;"Apartamento";"Eléctrica";-1.0;"Murcia";"Región de Murcia";93;2;"Regular";"No";0.229;"Electrodomésticos";"Primavera";"Tarifa variable";202.0;"Propiedad";13;21.0;5;5;2;1
"Hogar_27";2022;"Mayo";346.0;"Casa";"Eléctrica";72.0;"Sevilla";"Andalucía";42;3;"Deficiente";"No";0.132;"Calefacción eléctrica";"Invierno";"Tarifa variable";225.0;"Propiedad";3;19.0;2;2;1;1
"Hogar_28";2022;"Febrero";358.0;"Casa";"Eléctrica";104.0;"Sevilla";"Andalucía";89;5;"Bueno";"No";0.272;"Calefacción eléctrica";"Invierno";"Tarifa variable";256.0;"Propiedad";3;24.0;2;2;1;1
"Hogar_29";2021;"Octubre";132.0;"Apartamento";"Eléctrica";100.0;"Zaragoza";"Aragón";51;1;"Bueno";"Sí";0.265;"Electrodomésticos";"Verano";"Tarifa variable";325.0;"Alquiler";1;15.0;9;8;2;1
"Hogar_30";2022;"Mayo";341.0;"Casa";"Eléctrica";149.0;"Madrid";"Comunidad de Madrid";104;3;"Regular";"No";0.21;"Calefacción eléctrica";"Verano";"Tarifa fija";351.0;"Alquiler";2;20.0;8;7;1;1
"Hogar_31";2021;"Enero";381.0;"Casa";"Gas";152.0;"Sevilla";"Andalucía";93;3;"Bueno";"No";0.154;"Electrodomésticos";"Invierno";"Tarifa variable";252.0;"Propiedad";3;10.0;2;2;1;2
"Hogar_32";2022;"Febrero";488.0;"Casa";"Gas";144.0;"Sevilla";"Andalucía";147;4;"Deficiente";"No";0.241;"Electrodomésticos";"Verano";"Tarifa variable";397.0;"Alquiler";15;15.0;2;2;1;2
"Hogar_33";2022;"Febrero";213.0;"Apartamento";"Gas";132.0;"Madrid";"Comunidad de Madrid";44;2;"Deficiente";"Sí";0.244;"Calefacción eléctrica";"Otoño";"Tarifa variable";242.0;"Propiedad";6;24.0;8;7;2;2
"Hogar_34";2022;"Octubre";415.0;"Casa";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";133;3;"Regular";"No";0.197;"Calefacción eléctrica";"Invierno";"Tarifa variable";387.0;"Alquiler";13;18.0;4;4;1;1
"Hogar_35";2022;"Septiembre";410.0;"Apartamento";"Eléctrica";152.0;"Murcia";"Región de Murcia";133;3;"Deficiente";"Sí";0.152;"Aire acondicionado";"Verano";"Tarifa fija";385.0;"Alquiler";1;14.0;5;5;2;1
"Hogar_36";2022;"Septiembre";191.0;"Casa";"Eléctrica";198.0;"Valencia";"Comunidad Valenciana";96;5;"Deficiente";"No";0.27;"Calefacción eléctrica";"Otoño";"Tarifa fija";248.0;"Propiedad";19;11.0;4;4;1;1
"Hogar_37";2022;"Octubre";406.0;"Casa";"Eléctrica";190.0;"Málaga";"Andalucía";56;5;"Regular";"No";0.192;"Aire acondicionado";"Verano";"Tarifa variable";241.0;"Propiedad";1;20.0;7;2;1;1
"Hogar_38";2021;"Marzo";487.0;"Apartamento";"Gas";118.0;"Las Palmas";"Canarias";86;1;"Deficiente";"Sí";0.25;"Calefacción eléctrica";"Verano";"Tarifa variable";393.0;"Propiedad";2;19.0;6;6;2;2
"Hogar_39";2022;"Febrero";499.0;"Casa";"Eléctrica";99.0;"Zaragoza";"Aragón";62;4;"Deficiente";"No";0.174;"Electrodomésticos";"Verano";"Tarifa variable";210.0;"Alquiler";15;15.0;9;8;1;1
"Hogar_40";2021;"Noviembre";232.0;"Casa";"Gas";195.0;"Málaga";"Andalucía";118;1;"Deficiente";"Sí";0.223;"Calefacción eléctrica";"Invierno";"Tarifa fija";302.0;"Propiedad";14;24.0;7;2;1;2
"Hogar_41";2021;"Mayo";190.0;"Apartamento";"Eléctrica";116.0;"Zaragoza";"Aragón";140;5;"Bueno";"Sí";0.29;"Electrodomésticos";"Primavera";"Tarifa fija";297.0;"Alquiler";19;10.0;9;8;2;1
"Hogar_42";2021;"Marzo";201.0;"Casa";"Eléctrica";71.0;"Sevilla";"Andalucía";124;2;"Regular";"Sí";0.28;"Electrodomésticos";"Verano";"Tarifa fija";345.0;"Alquiler";11;14.0;2;2;1;1
"Hogar_43";2022;"Mayo";247.0;"Apartamento";"Eléctrica";145.0;"Murcia";"Región de Murcia";53;5;"Regular";"No";0.231;"Electrodomésticos";"Otoño";"Tarifa fija";284.0;"Propiedad";15;23.0;5;5;2;1
"Hogar_44";2021;"Diciembre";289.0;"Casa";"Gas";148.0;"Zaragoza";"Aragón";105;4;"Regular";"No";0.217;"Aire acondicionado";"Invierno";"Tarifa fija";299.0;"Alquiler";6;14.0;9;8;1;2
"Hogar_45";2022;"Mayo";472.0;"Apartamento";"Gas";110.0;"Bilbao";"País Vasco";114;5;"Bueno";"No";0.29;"Calefacción eléctrica";"Invierno";"Tarifa variable";303.0;"Propiedad";9;13.0;1;1;2;2
"Hogar_46";2021;"Abril";350.0;"Apartamento";"Gas";55.0;"Zaragoza";"Aragón";90;4;"Bueno";"Sí";0.1;"Electrodomésticos";"Otoño";"Tarifa fija";379.0;"Alquiler";5;18.0;9;8;2;2
"Hogar_47";2022;"Julio";106.0;"Casa";"Gas";117.0;"Sevilla";"Andalucía";142;4;"Regular";"No";0.131;"Electrodomésticos";"Verano";"Tarifa fija";245.0;"Propiedad";2;22.0;2;2;1;2
"Hogar_48";2021;"Mayo";422.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";77;4;"Bueno";"Sí";0.252;"Aire acondicionado";"Primavera";"Tarifa variable";243.0;"Alquiler";6;11.0;4;4;2;2
"Hogar_49";2022;"Diciembre";314.0;"Casa";"Eléctrica";125.0;"Barcelona";"Cataluña";103;4;"Regular";"No";0.168;"Calefacción eléctrica";"Verano";"Tarifa fija";221.0;"Alquiler";18;24.0;10;9;1;1
"Hogar_50";2022;"Mayo";131.0;"Casa";"Gas";173.0;"Málaga";"Andalucía";137;4;"Bueno";"Sí";0.185;"Calefacción eléctrica";"Otoño";"Tarifa fija";380.0;"Propiedad";19;21.0;7;2;1;2
"Hogar_51";2022;"Septiembre";271.0;"Casa";"Gas";165.0;"Murcia";"Región de Murcia";77;2;"Deficiente";"Sí";0.12;"Aire acondicionado";"Invierno";"Tarifa fija";386.0;"Alquiler";9;12.0;5;5;1;2
"Hogar_52";2021;"Abril";235.0;"Casa";"Gas";104.0;"Las Palmas";"Canarias";89;1;"Deficiente";"Sí";0.146;"Aire acondicionado";"Primavera";"Tarifa variable";313.0;"Propiedad";6;20.0;6;6;1;2
"Hogar_53";2022;"Diciembre";153.0;"Casa";"Gas";117.0;"Murcia";"Región de Murcia";137;3;"Regular";"No";0.267;"Calefacción eléctrica";"Invierno";"Tarifa fija";324.0;"Alquiler";14;15.0;5;5;1;2
"Hogar_54";2022;"Septiembre";381.0;"Casa";"Gas";134.0;"Murcia";"Región de Murcia";121;1;"Bueno";"Sí";0.201;"Aire acondicionado";"Otoño";"Tarifa variable";323.0;"Alquiler";13;16.0;5;5;1;2
"Hogar_55";2021;"Agosto";448.0;"Apartamento";"Eléctrica";54.0;"Barcelona";"Cataluña";69;4;"Bueno";"Sí";0.101;"Calefacción eléctrica";"Verano";"Tarifa variable";229.0;"Alquiler";11;21.0;10;9;2;1
"Hogar_56";2021;"Marzo";276.0;"Apartamento";"Gas";160.0;"Málaga";"Andalucía";118;2;"Deficiente";"Sí";0.205;"Calefacción eléctrica";"Primavera";"Tarifa fija";207.0;"Propiedad";12;24.0;7;2;2;2
"Hogar_57";2021;"Mayo";155.0;"Apartamento";"Gas";120.0;"Barcelona";"Cataluña";130;5;"Deficiente";"Sí";0.221;"Electrodomésticos";"Invierno";"Tarifa fija";297.0;"Propiedad";19;11.0;10;9;2;2
"Hogar_58";2022;"Mayo";242.0;"Apartamento";"Gas";125.0;"Valencia";"Comunidad Valenciana";90;2;"Bueno";"Sí";0.189;"Electrodomésticos";"Invierno";"Tarifa fija";256.0;"Propiedad";19;16.0;4;4;2;2
"Hogar_59";2022;"Junio";263.0;"Casa";"Eléctrica";173.0;"Valencia";"Comunidad Valenciana";102;4;"Bueno";"Sí";0.182;"Calefacción eléctrica";"Invierno";"Tarifa fija";310.0;"Propiedad";19;17.0;4;4;1;1
"Hogar_60";2021;"Abril";189.0;"Casa";"Gas";103.0;"Málaga";"Andalucía";137;2;"Bueno";"No";0.244;"Calefacción eléctrica";"Verano";"Tarifa variable";272.0;"Propiedad";13;15.0;7;2;1;2
"Hogar_61";2022;"Mayo";197.0;"Apartamento";"Eléctrica";66.0;"Zaragoza";"Aragón";91;2;"Bueno";"No";0.175;"Calefacción eléctrica";"Primavera";"Tarifa fija";314.0;"Alquiler";14;15.0;9;8;2;1
"Hogar_62";2022;"Junio";477.0;"Apartamento";"Eléctrica";188.0;"Bilbao";"País Vasco";77;4;"Bueno";"Sí";0.243;"Calefacción eléctrica";"Verano";"Tarifa variable";219.0;"Alquiler";18;10.0;1;1;2;1
"Hogar_63";2021;"Septiembre";305.0;"Apartamento";"Gas";87.0;"Zaragoza";"Aragón";136;2;"Bueno";"No";0.189;"Calefacción eléctrica";"Verano";"Tarifa variable";224.0;"Propiedad";12;20.0;9;8;2;2
"Hogar_64";2022;"Agosto";187.0;"Casa";"Gas";148.0;"Bilbao";"País Vasco";127;3;"Regular";"No";0.118;"Calefacción eléctrica";"Verano";"Tarifa variable";218.0;"Alquiler";4;16.0;1;1;1;2
"Hogar_65";2021;"Septiembre";390.0;"Casa";"Gas";81.0;"Murcia";"Región de Murcia";118;3;"Bueno";"Sí";0.123;"Aire acondicionado";"Otoño";"Tarifa variable";204.0;"Alquiler";10;12.0;5;5;1;2
"Hogar_66";2021;"Septiembre";259.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";69;2;"Deficiente";"Sí";0.158;"Calefacción eléctrica";"Otoño";"Tarifa variable";274.0;"Alquiler";17;22.0;8;7;2;1
"Hogar_67";2021;"Junio";284.0;"Apartamento";"Eléctrica";74.0;"Bilbao";"País Vasco";145;5;"Regular";"Sí";0.123;"Aire acondicionado";"Otoño";"Tarifa fija";327.0;"Alquiler";4;22.0;1;1;2;1
"Hogar_68";2021;"Noviembre";310.0;"Casa";"Gas";52.0;"Sevilla";"Andalucía";90;4;"Bueno";"No";0.241;"Aire acondicionado";"Primavera";"Tarifa variable";271.0;"Propiedad";12;17.0;2;2;1;2
"Hogar_69";2022;"Marzo";124.0;"Casa";"Eléctrica";82.0;"Valencia";"Comunidad Valenciana";120;3;"Deficiente";"Sí";0.136;"Calefacción eléctrica";"Verano";"Tarifa variable";354.0;"Alquiler";13;14.0;4;4;1;1
"Hogar_70";2022;"Diciembre";455.0;"Apartamento";"Gas";117.0;"Sevilla";"Andalucía";44;5;"Regular";"No";0.258;"Calefacción eléctrica";"Verano";"Tarifa fija";239.0;"Propiedad";4;19.0;2;2;2;2
"Hogar_71";2022;"Noviembre";416.0;"Casa";"Gas";110.0;"Barcelona";"Cataluña";68;2;"Deficiente";"Sí";0.18;"Aire acondicionado";"Otoño";"Tarifa fija";225.0;"Propiedad";10;14.0;10;9;1;2
"Hogar_72";2022;"Octubre";131.0;"Casa";"Gas";96.0;"Murcia";"Región de Murcia";43;5;"Bueno";"No";0.227;"Aire acondicionado";"Verano";"Tarifa variable";226.0;"Alquiler";3;13.0;5;5;1;2
"Hogar_73";2022;"Marzo";261.0;"Apartamento";"Eléctrica";65.0;"Zaragoza";"Aragón";49;1;"Bueno";"Sí";0.296;"Calefacción eléctrica";"Verano";"Tarifa variable";389.0;"Propiedad";15;20.0;9;8;2;1
"Hogar_74";2022;"Octubre";368.0;"Apartamento";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";95;3;"Bueno";"Sí";0.3;"Calefacción eléctrica";"Invierno";"Tarifa fija";282.0;"Alquiler";2;10.0;4;4;2;1
"Hogar_75";2022;"Junio";115.0;"Apartamento";"Gas";108.0;"Valencia";"Comunidad Valenciana";56;2;"Bueno";"No";0.11;"Aire acondicionado";"Verano";"Tarifa variable";327.0;"Alquiler";17;11.0;4;4;2;2
